bat1,bat2,coswarming,relatedness,sexage,max_co_occurrence,days
ID155,ID175,0,0.07,FAY-JUV,112,0
ID155,ID176,0,0,JUV-JUV,14,4
ID155,ID177,0,0.011,JUV-JUV,112,1
ID155,ID178,0,0,JUV-JUV,3,1
ID155,ID179,0,0,JUV-JUV,44,7
ID155,ID182,0,0.193,JUV-JUV,3,0
ID155,ID183,0,0.019,FAY-JUV,112,0
ID155,ID184,0,0,FAO-JUV,86,0
ID155,ID186,0,0,FAO-JUV,112,0
ID155,ID187,0,0.101,FAO-JUV,23,0
ID155,ID188,0,0.017,JUV-JUV,1,1
ID155,ID191,0,0.042,JUV-JUV,45,5
ID155,ID192,0,0.324,JUV-JUV,15,1
ID155,ID193,0,0.062,JUV-JUV,4,0
ID155,ID195,0,0,FAY-JUV,51,0
ID155,ID198,0,0,JUV-JUV,15,0
ID155,ID199,0,0,JUV-JUV,21,0
ID155,ID201,0,0,FAY-JUV,97,0
ID155,ID202,0,0.073,FAO-JUV,1,0
ID155,ID205,0,0,FAO-JUV,112,0
ID155,ID206,0,0,FAO-JUV,112,0
ID155,ID208,0,0,FAO-JUV,112,0
ID155,ID210,0,0.205,JUV-JUV,5,0
ID155,ID212,0,0,FAO-JUV,7,0
ID155,ID213,0,0.051,FAO-JUV,21,0
ID155,ID216,0,0,FAO-JUV,29,0
ID155,ID217,0,0.175,FAY-JUV,29,0
ID155,ID218,0,0,FAY-JUV,112,0
ID155,ID219,0,0.041,FAY-JUV,5,0
ID155,ID223,0,0.088,FAO-JUV,22,0
ID155,ID225,0,0,JUV-JUV,19,0
ID155,ID227,0,0.082,FAY-JUV,67,0
ID155,ID228,0,0,FAY-JUV,112,0
ID155,ID229,0,0,FAY-JUV,112,0
ID155,ID232,0,0,FAY-JUV,3,0
ID155,ID236,0,0,FAO-JUV,10,0
ID155,ID238,0,0,FAY-JUV,106,0
ID155,ID244,0,0.078,FAY-JUV,61,0
ID155,ID246,0,0.129,FAY-JUV,11,0
ID155,ID249,0,0,FAY-JUV,109,0
ID155,ID254,0,0,FAY-JUV,6,0
ID155,ID256,0,0.057,FAY-JUV,112,0
ID155,ID261,0,0.061,FAY-JUV,89,0
ID155,ID280,0,0,FAO-JUV,112,0
ID155,ID281,0,0,FAY-JUV,112,0
ID155,ID282,0,0,FAO-JUV,66,0
ID155,ID291,0,0.065,FAO-JUV,112,0
ID155,ID292,0,0.012,FAO-JUV,112,0
ID155,ID293,0,0.011,FAY-JUV,112,0
ID155,ID295,0,0,FAO-JUV,15,0
ID155,ID296,0,0.112,JUV-JUV,29,0
ID155,ID297,0,0,JUV-JUV,66,0
ID155,ID298,0,0,FAO-JUV,35,0
ID155,ID299,0,0,FAY-JUV,112,0
ID155,ID301,0,0,JUV-JUV,112,0
ID155,ID302,0,0,JUV-JUV,49,0
ID155,ID303,0,0.137,JUV-JUV,112,0
ID155,ID304,0,0,JUV-JUV,6,0
ID155,ID305,0,0.168,JUV-JUV,63,0
ID155,ID306,0,0.086,JUV-JUV,112,0
ID155,ID307,0,0,FAO-JUV,107,0
ID155,ID308,0,0,JUV-JUV,112,0
ID155,ID309,0,0.077,JUV-JUV,112,0
ID155,ID310,0,0,JUV-JUV,98,0
ID155,ID312,0,0.079,FAY-JUV,112,0
ID155,ID313,0,0,JUV-JUV,29,0
ID155,ID314,0,0,JUV-JUV,112,0
ID155,ID315,0,0,JUV-JUV,53,0
ID155,ID316,0,0.035,JUV-JUV,112,0
ID155,ID317,0,0.088,JUV-JUV,112,0
ID155,ID318,0,0.046,JUV-JUV,112,0
ID155,ID319,0,0,JUV-JUV,112,0
ID155,ID320,0,0.191,JUV-JUV,24,0
ID155,ID321,0,0.036,JUV-JUV,49,0
ID155,ID322,0,0.16,JUV-JUV,64,0
ID155,ID323,0,0,JUV-JUV,49,0
ID155,ID324,0,0,JUV-JUV,54,0
ID155,ID325,0,0,JUV-JUV,36,0
ID155,ID326,0,0,JUV-JUV,111,0
ID155,ID327,0,0.002,JUV-JUV,105,0
ID155,ID328,0,0.002,JUV-JUV,16,0
ID155,ID329,0,0.074,JUV-JUV,111,0
ID155,ID330,0,0,JUV-JUV,112,0
ID155,ID331,0,0,JUV-JUV,112,0
ID155,ID332,0,0,FAO-JUV,4,0
ID155,ID333,0,0,JUV-JUV,36,0
ID155,ID334,0,0,FAY-JUV,70,0
ID155,ID335,0,0.034,JUV-JUV,20,0
ID155,ID336,0,0.143,JUV-JUV,112,0
ID155,ID337,0,0.007,JUV-JUV,1,0
ID155,ID338,0,0,FAO-JUV,6,0
ID155,ID339,0,0.041,JUV-JUV,17,0
ID155,ID340,0,0.238,JUV-JUV,22,0
ID155,ID341,0,0.02,JUV-JUV,43,0
ID155,ID343,0,0,JUV-JUV,14,0
ID155,ID345,0,0.01,JUV-JUV,33,0
ID155,ID346,0,0.014,JUV-JUV,1,0
ID155,ID349,0,0.035,JUV-JUV,112,0
ID155,ID350,0,0,JUV-JUV,54,0
ID155,ID352,0,0,JUV-JUV,10,0
ID155,ID356,0,0.035,JUV-JUV,60,0
ID155,ID359,0,0.307,JUV-JUV,26,0
ID155,ID360,0,0,JUV-JUV,1,0
ID155,ID361,0,0,JUV-JUV,6,0
ID155,ID365,0,0,FAY-JUV,112,0
ID155,ID367,0,0,FAO-JUV,28,0
ID155,ID370,0,0.199,FAO-JUV,64,0
ID155,ID374,0,0,FAO-JUV,34,0
ID155,ID375,0,0,JUV-JUV,15,0
ID155,ID378,0,0,JUV-JUV,36,0
ID156,ID157,0,0.003,FAO-FAY,100,0
ID156,ID158,0,0.044,FAO-FAO,54,0
ID156,ID160,0,0,FAO-JUV,65,0
ID156,ID161,0,0,FAO-JUV,21,0
ID156,ID162,0,0.058,FAO-JUV,21,0
ID156,ID164,0,0,FAO-JUV,49,0
ID156,ID165,0,0.031,FAO-JUV,54,0
ID156,ID166,0,0.107,FAO-FAY,114,0
ID156,ID168,0,0.027,FAO-JUV,23,0
ID156,ID169,0,0,FAO-JUV,37,0
ID156,ID170,0,0,FAO-JUV,14,0
ID156,ID171,0,0,FAO-FAY,58,0
ID156,ID173,0,0,FAO-FAY,8,0
ID156,ID174,0,0.031,FAO-FAY,92,0
ID156,ID175,0,0,FAO-FAY,125,0
ID156,ID176,0,0.064,FAO-JUV,14,0
ID156,ID177,0,0.193,FAO-JUV,125,2
ID156,ID178,0,0,FAO-JUV,3,0
ID156,ID179,0,0,FAO-JUV,44,2
ID156,ID182,0,0.132,FAO-JUV,3,0
ID156,ID183,0,0.09,FAO-FAY,125,0
ID156,ID184,0,0.367,FAO-FAO,86,0
ID156,ID186,0,0.047,FAO-FAO,119,0
ID156,ID187,0,0.058,FAO-FAO,23,0
ID156,ID188,0,0.07,FAO-JUV,1,0
ID156,ID191,0,0.02,FAO-JUV,45,0
ID156,ID192,0,0,FAO-JUV,15,0
ID156,ID193,0,0.039,FAO-JUV,4,0
ID156,ID195,0,0.087,FAO-FAY,51,0
ID156,ID198,0,0.013,FAO-JUV,15,1
ID156,ID199,0,0.031,FAO-JUV,21,1
ID156,ID201,0,0,FAO-FAY,97,0
ID156,ID202,0,0,FAO-FAO,1,0
ID156,ID205,0,0,FAO-FAO,125,0
ID156,ID206,0,0,FAO-FAO,125,0
ID156,ID208,0,0,FAO-FAO,125,0
ID156,ID210,0,0.234,FAO-JUV,5,0
ID156,ID212,0,0.056,FAO-FAO,7,0
ID156,ID213,0,0.171,FAO-FAO,21,2
ID156,ID216,0,0.148,FAO-FAO,29,0
ID156,ID217,0,0.104,FAO-FAY,29,0
ID156,ID218,0,0,FAO-FAY,125,0
ID156,ID219,0,0,FAO-FAY,5,0
ID156,ID223,0,0,FAO-FAO,22,0
ID156,ID225,0,0.083,FAO-JUV,19,0
ID156,ID227,0,0,FAO-FAY,67,0
ID156,ID228,0,0.167,FAO-FAY,125,0
ID156,ID229,0,0.153,FAO-FAY,125,0
ID156,ID232,0,0,FAO-FAY,3,0
ID156,ID236,0,0,FAO-FAO,10,0
ID156,ID238,0,0.262,FAO-FAY,106,0
ID156,ID244,0,0.111,FAO-FAY,61,0
ID156,ID246,0,0,FAO-FAY,11,0
ID156,ID249,0,0,FAO-FAY,109,0
ID156,ID254,0,0.113,FAO-FAY,6,0
ID156,ID256,0,0,FAO-FAY,125,0
ID156,ID261,0,0,FAO-FAY,89,0
ID156,ID280,0,0.014,FAO-FAO,123,0
ID156,ID281,0,0,FAO-FAY,125,0
ID156,ID282,0,0,FAO-FAO,66,0
ID156,ID291,0,0.517,FAO-FAO,125,0
ID156,ID292,0,0.08,FAO-FAO,125,0
ID156,ID293,0,0,FAO-FAY,125,0
ID156,ID295,0,0,FAO-FAO,15,0
ID156,ID296,0,0,FAO-JUV,29,0
ID156,ID297,0,0,FAO-JUV,66,0
ID156,ID298,0,0.085,FAO-FAO,35,0
ID156,ID299,0,0,FAO-FAY,125,0
ID156,ID301,0,0,FAO-JUV,125,0
ID156,ID302,0,0,FAO-JUV,49,0
ID156,ID303,0,0.039,FAO-JUV,125,0
ID156,ID304,0,0.203,FAO-JUV,6,0
ID156,ID305,0,0.118,FAO-JUV,63,0
ID156,ID306,0,0.07,FAO-JUV,125,0
ID156,ID307,0,0.069,FAO-FAO,107,0
ID156,ID308,0,0,FAO-JUV,125,0
ID156,ID309,0,0.128,FAO-JUV,125,0
ID156,ID310,0,0.219,FAO-JUV,98,0
ID156,ID312,0,0.087,FAO-FAY,125,0
ID156,ID313,0,0,FAO-JUV,29,0
ID156,ID314,0,0,FAO-JUV,125,0
ID156,ID315,0,0.176,FAO-JUV,53,0
ID156,ID316,0,0,FAO-JUV,125,0
ID156,ID317,0,0.04,FAO-JUV,125,0
ID156,ID318,0,0,FAO-JUV,125,0
ID156,ID319,0,0.039,FAO-JUV,125,0
ID156,ID320,0,0,FAO-JUV,24,0
ID156,ID321,0,0,FAO-JUV,49,0
ID156,ID322,0,0.059,FAO-JUV,64,0
ID156,ID323,0,0,FAO-JUV,49,0
ID156,ID324,0,0,FAO-JUV,54,0
ID156,ID325,0,0,FAO-JUV,36,0
ID156,ID326,0,0.011,FAO-JUV,111,0
ID156,ID327,0,0,FAO-JUV,105,0
ID156,ID328,0,0,FAO-JUV,16,0
ID156,ID329,0,0,FAO-JUV,111,0
ID156,ID330,0,0.024,FAO-JUV,125,0
ID156,ID331,0,0,FAO-JUV,125,0
ID156,ID332,0,0,FAO-FAO,4,0
ID156,ID333,0,0,FAO-JUV,36,0
ID156,ID334,0,0.245,FAO-FAY,70,0
ID156,ID335,0,0,FAO-JUV,20,0
ID156,ID336,0,0,FAO-JUV,125,0
ID156,ID337,0,0,FAO-JUV,1,0
ID156,ID338,0,0.184,FAO-FAO,6,0
ID156,ID339,0,0,FAO-JUV,17,0
ID156,ID340,0,0,FAO-JUV,22,0
ID156,ID341,0,0.091,FAO-JUV,43,0
ID156,ID343,0,0,FAO-JUV,14,0
ID156,ID345,0,0.105,FAO-JUV,33,0
ID156,ID346,0,0,FAO-JUV,1,0
ID156,ID349,0,0,FAO-JUV,125,0
ID156,ID350,0,0,FAO-JUV,54,0
ID156,ID352,0,0,FAO-JUV,10,0
ID156,ID356,0,0,FAO-JUV,60,0
ID156,ID359,0,0.205,FAO-JUV,26,0
ID156,ID360,0,0,FAO-JUV,1,0
ID156,ID361,0,0.396,FAO-JUV,6,0
ID156,ID365,0,0.174,FAO-FAY,125,0
ID156,ID367,0,0.066,FAO-FAO,28,0
ID156,ID370,0,0,FAO-FAO,64,0
ID156,ID374,0,0,FAO-FAO,34,0
ID156,ID375,0,0,FAO-JUV,15,0
ID156,ID378,0,0.053,FAO-JUV,36,0
ID157,ID158,0,0,FAO-FAY,54,0
ID157,ID160,0,0.199,FAY-JUV,65,0
ID157,ID161,0,0,FAY-JUV,21,0
ID157,ID162,0,0.063,FAY-JUV,21,0
ID157,ID164,0,0,FAY-JUV,49,0
ID157,ID165,0,0,FAY-JUV,54,0
ID157,ID166,0,0,FAY-FAY,100,1
ID157,ID168,0,0,FAY-JUV,23,0
ID157,ID169,0,0.049,FAY-JUV,37,0
ID157,ID170,0,0,FAY-JUV,14,0
ID157,ID171,0,0.157,FAY-FAY,58,3
ID157,ID173,0,0,FAY-FAY,8,1
ID157,ID174,0,0,FAY-FAY,92,0
ID157,ID175,0,0.023,FAY-FAY,100,0
ID157,ID176,0,0.103,FAY-JUV,14,0
ID157,ID177,0,0,FAY-JUV,100,0
ID157,ID178,0,0,FAY-JUV,3,0
ID157,ID179,0,0.098,FAY-JUV,44,0
ID157,ID182,0,0.056,FAY-JUV,3,0
ID157,ID183,0,0.115,FAY-FAY,100,5
ID157,ID184,1,0.027,FAO-FAY,86,31
ID157,ID186,0,0,FAO-FAY,100,2
ID157,ID187,0,0,FAO-FAY,23,0
ID157,ID188,0,0,FAY-JUV,1,0
ID157,ID191,0,0.105,FAY-JUV,45,0
ID157,ID192,0,0.189,FAY-JUV,15,0
ID157,ID193,0,0,FAY-JUV,4,0
ID157,ID195,0,0.109,FAY-FAY,51,5
ID157,ID198,0,0,FAY-JUV,15,0
ID157,ID199,0,0.141,FAY-JUV,21,0
ID157,ID201,0,0.134,FAY-FAY,97,9
ID157,ID202,0,0.151,FAO-FAY,1,0
ID157,ID205,0,0.027,FAO-FAY,100,28
ID157,ID206,0,0,FAO-FAY,100,2
ID157,ID208,0,0.057,FAO-FAY,100,6
ID157,ID210,0,0.082,FAY-JUV,5,0
ID157,ID212,0,0.102,FAO-FAY,7,0
ID157,ID213,0,0,FAO-FAY,21,0
ID157,ID216,0,0.004,FAO-FAY,29,6
ID157,ID217,1,0,FAY-FAY,29,2
ID157,ID218,1,0.111,FAY-FAY,100,13
ID157,ID219,0,0.023,FAY-FAY,5,0
ID157,ID223,0,0,FAO-FAY,22,0
ID157,ID225,0,0,FAY-JUV,19,0
ID157,ID227,0,0.023,FAY-FAY,67,1
ID157,ID228,0,0,FAY-FAY,100,0
ID157,ID229,0,0.004,FAY-FAY,100,5
ID157,ID232,0,0.076,FAY-FAY,3,0
ID157,ID236,0,0.023,FAO-FAY,10,2
ID157,ID238,2,0,FAY-FAY,100,10
ID157,ID244,0,0.021,FAY-FAY,61,10
ID157,ID246,0,0.061,FAY-FAY,11,0
ID157,ID249,0,0,FAY-FAY,100,30
ID157,ID254,0,0.098,FAY-FAY,6,2
ID157,ID256,0,0.123,FAY-FAY,100,11
ID157,ID261,0,0.209,FAY-FAY,89,6
ID157,ID280,2,0.246,FAO-FAY,100,30
ID157,ID281,4,0.029,FAY-FAY,100,3
ID157,ID282,0,0.021,FAO-FAY,66,0
ID157,ID291,0,0,FAO-FAY,100,22
ID157,ID292,0,0,FAO-FAY,100,36
ID157,ID293,0,0.028,FAY-FAY,100,7
ID157,ID295,0,0.023,FAO-FAY,15,7
ID157,ID296,0,0,FAY-JUV,29,1
ID157,ID297,0,0,FAY-JUV,66,1
ID157,ID298,0,0,FAO-FAY,35,1
ID157,ID299,0,0,FAY-FAY,100,29
ID157,ID301,0,0,FAY-JUV,100,0
ID157,ID302,0,0.098,FAY-JUV,49,0
ID157,ID303,0,0,FAY-JUV,100,0
ID157,ID304,0,0,FAY-JUV,6,1
ID157,ID305,0,0.074,FAY-JUV,63,0
ID157,ID306,0,0.27,FAY-JUV,100,0
ID157,ID307,0,0,FAO-FAY,100,24
ID157,ID308,0,0.004,FAY-JUV,100,0
ID157,ID309,0,0.201,FAY-JUV,100,0
ID157,ID310,0,0,FAY-JUV,98,0
ID157,ID312,0,0.086,FAY-FAY,100,2
ID157,ID313,0,0,FAY-JUV,29,0
ID157,ID314,0,0,FAY-JUV,100,0
ID157,ID315,0,0,FAY-JUV,53,0
ID157,ID316,0,0,FAY-JUV,100,0
ID157,ID317,0,0.093,FAY-JUV,100,0
ID157,ID318,0,0,FAY-JUV,100,0
ID157,ID319,0,0,FAY-JUV,100,0
ID157,ID320,0,0,FAY-JUV,24,0
ID157,ID321,0,0.422,FAY-JUV,49,0
ID157,ID322,0,0.158,FAY-JUV,64,0
ID157,ID323,0,0.142,FAY-JUV,49,0
ID157,ID324,0,0.1,FAY-JUV,54,0
ID157,ID325,0,0,FAY-JUV,36,0
ID157,ID326,0,0.244,FAY-JUV,100,0
ID157,ID327,0,0,FAY-JUV,100,0
ID157,ID328,0,0.035,FAY-JUV,16,0
ID157,ID329,0,0,FAY-JUV,100,1
ID157,ID330,0,0.087,FAY-JUV,100,0
ID157,ID331,0,0.143,FAY-JUV,100,0
ID157,ID332,0,0.012,FAO-FAY,4,0
ID157,ID333,0,0,FAY-JUV,36,0
ID157,ID334,0,0.075,FAY-FAY,70,12
ID157,ID335,0,0.032,FAY-JUV,20,0
ID157,ID336,0,0.112,FAY-JUV,100,0
ID157,ID337,0,0,FAY-JUV,1,0
ID157,ID338,0,0,FAO-FAY,6,0
ID157,ID339,0,0.26,FAY-JUV,17,0
ID157,ID340,0,0.063,FAY-JUV,22,0
ID157,ID341,0,0.049,FAY-JUV,43,0
ID157,ID343,0,0,FAY-JUV,14,0
ID157,ID345,0,0.129,FAY-JUV,33,0
ID157,ID346,0,0,FAY-JUV,1,0
ID157,ID349,0,0.021,FAY-JUV,100,0
ID157,ID350,0,0.049,FAY-JUV,54,0
ID157,ID352,0,0,FAY-JUV,10,0
ID157,ID356,0,0,FAY-JUV,60,0
ID157,ID359,0,0.195,FAY-JUV,26,0
ID157,ID360,0,0.059,FAY-JUV,1,0
ID157,ID361,0,0,FAY-JUV,6,0
ID157,ID365,0,0,FAY-FAY,100,5
ID157,ID367,0,0,FAO-FAY,28,4
ID157,ID370,0,0.263,FAO-FAY,64,0
ID157,ID374,0,0.102,FAO-FAY,34,2
ID157,ID375,0,0.023,FAY-JUV,15,0
ID157,ID378,0,0,FAY-JUV,36,0
ID158,ID160,0,0.061,FAO-JUV,54,0
ID158,ID161,0,0,FAO-JUV,21,0
ID158,ID162,0,0.022,FAO-JUV,21,0
ID158,ID164,0,0,FAO-JUV,49,0
ID158,ID165,0,0,FAO-JUV,54,0
ID158,ID166,0,0.095,FAO-FAY,54,2
ID158,ID168,0,0.078,FAO-JUV,23,1
ID158,ID169,0,0,FAO-JUV,37,0
ID158,ID170,0,0.112,FAO-JUV,14,0
ID158,ID171,0,0,FAO-FAY,54,6
ID158,ID173,0,0,FAO-FAY,8,0
ID158,ID174,0,0,FAO-FAY,54,4
ID158,ID175,0,0,FAO-FAY,54,3
ID158,ID176,0,0,FAO-JUV,14,0
ID158,ID177,0,0.051,FAO-JUV,54,1
ID158,ID178,0,0.192,FAO-JUV,3,0
ID158,ID179,0,0.178,FAO-JUV,44,0
ID158,ID182,0,0.008,FAO-JUV,3,0
ID158,ID183,2,0.134,FAO-FAY,54,13
ID158,ID184,0,0,FAO-FAO,54,0
ID158,ID186,0,0.071,FAO-FAO,54,6
ID158,ID187,0,0.204,FAO-FAO,23,3
ID158,ID188,0,0,FAO-JUV,1,0
ID158,ID191,0,0.014,FAO-JUV,45,0
ID158,ID192,0,0,FAO-JUV,15,0
ID158,ID193,0,0.167,FAO-JUV,4,0
ID158,ID195,0,0,FAO-FAY,51,1
ID158,ID198,0,0.142,FAO-JUV,15,0
ID158,ID199,0,0.09,FAO-JUV,21,0
ID158,ID201,0,0,FAO-FAY,54,4
ID158,ID202,0,0,FAO-FAO,1,0
ID158,ID205,0,0.076,FAO-FAO,54,6
ID158,ID206,2,0,FAO-FAO,54,12
ID158,ID208,0,0.084,FAO-FAO,54,0
ID158,ID210,0,0.123,FAO-JUV,5,2
ID158,ID212,0,0,FAO-FAO,7,0
ID158,ID213,0,0.129,FAO-FAO,21,2
ID158,ID216,0,0,FAO-FAO,29,0
ID158,ID217,0,0.203,FAO-FAY,29,1
ID158,ID218,0,0.058,FAO-FAY,54,11
ID158,ID219,0,0,FAO-FAY,5,0
ID158,ID223,0,0,FAO-FAO,22,0
ID158,ID225,0,0,FAO-JUV,19,1
ID158,ID227,0,0,FAO-FAY,54,3
ID158,ID228,1,0.154,FAO-FAY,54,1
ID158,ID229,2,0,FAO-FAY,54,10
ID158,ID232,0,0,FAO-FAY,3,0
ID158,ID236,0,0,FAO-FAO,10,0
ID158,ID238,0,0.031,FAO-FAY,54,2
ID158,ID244,0,0,FAO-FAY,54,0
ID158,ID246,1,0.045,FAO-FAY,11,1
ID158,ID249,0,0,FAO-FAY,54,0
ID158,ID254,0,0,FAO-FAY,6,0
ID158,ID256,0,0.112,FAO-FAY,54,11
ID158,ID261,0,0.03,FAO-FAY,54,1
ID158,ID280,0,0.251,FAO-FAO,54,1
ID158,ID281,0,0,FAO-FAY,54,4
ID158,ID282,0,0,FAO-FAO,54,0
ID158,ID291,0,0.05,FAO-FAO,54,0
ID158,ID292,0,0.09,FAO-FAO,54,0
ID158,ID293,0,0.097,FAO-FAY,54,7
ID158,ID295,0,0.118,FAO-FAO,15,0
ID158,ID296,0,0,FAO-JUV,29,0
ID158,ID297,0,0.156,FAO-JUV,54,2
ID158,ID298,0,0.064,FAO-FAO,35,0
ID158,ID299,0,0.235,FAO-FAY,54,0
ID158,ID301,0,0.08,FAO-JUV,54,1
ID158,ID302,0,0,FAO-JUV,49,1
ID158,ID303,0,0.149,FAO-JUV,54,5
ID158,ID304,0,0,FAO-JUV,6,0
ID158,ID305,0,0.098,FAO-JUV,54,3
ID158,ID306,0,0,FAO-JUV,54,0
ID158,ID307,0,0.067,FAO-FAO,54,0
ID158,ID308,0,0,FAO-JUV,54,3
ID158,ID309,0,0,FAO-JUV,54,1
ID158,ID310,0,0,FAO-JUV,54,0
ID158,ID312,0,0.035,FAO-FAY,54,0
ID158,ID313,0,0,FAO-JUV,29,0
ID158,ID314,3,0.225,FAO-JUV,54,1
ID158,ID315,0,0.14,FAO-JUV,53,0
ID158,ID316,0,0.035,FAO-JUV,54,0
ID158,ID317,0,0.1,FAO-JUV,54,6
ID158,ID318,0,0.175,FAO-JUV,54,6
ID158,ID319,12,0.039,FAO-JUV,54,4
ID158,ID320,0,0,FAO-JUV,24,0
ID158,ID321,0,0,FAO-JUV,49,0
ID158,ID322,0,0.305,FAO-JUV,54,3
ID158,ID323,5,0.08,FAO-JUV,49,5
ID158,ID324,0,0,FAO-JUV,54,0
ID158,ID325,0,0,FAO-JUV,36,1
ID158,ID326,0,0,FAO-JUV,54,3
ID158,ID327,3,0.079,FAO-JUV,54,3
ID158,ID328,0,0,FAO-JUV,16,1
ID158,ID329,0,0.073,FAO-JUV,54,0
ID158,ID330,0,0,FAO-JUV,54,3
ID158,ID331,0,0.075,FAO-JUV,54,5
ID158,ID332,0,0.019,FAO-FAO,4,1
ID158,ID333,0,0,FAO-JUV,36,0
ID158,ID334,0,0.096,FAO-FAY,54,0
ID158,ID335,0,0,FAO-JUV,20,0
ID158,ID336,3,0,FAO-JUV,54,3
ID158,ID337,0,0,FAO-JUV,1,1
ID158,ID338,0,0,FAO-FAO,6,0
ID158,ID339,0,0,FAO-JUV,17,0
ID158,ID340,0,0.044,FAO-JUV,22,1
ID158,ID341,0,0.136,FAO-JUV,43,0
ID158,ID343,0,0,FAO-JUV,14,0
ID158,ID345,0,0.077,FAO-JUV,33,0
ID158,ID346,0,0,FAO-JUV,1,0
ID158,ID349,0,0.095,FAO-JUV,54,1
ID158,ID350,1,0.044,FAO-JUV,54,1
ID158,ID352,0,0,FAO-JUV,10,0
ID158,ID356,0,0.14,FAO-JUV,54,0
ID158,ID359,0,0.111,FAO-JUV,26,0
ID158,ID360,0,0.031,FAO-JUV,1,0
ID158,ID361,0,0.005,FAO-JUV,6,0
ID158,ID365,0,0,FAO-FAY,54,0
ID158,ID367,0,0,FAO-FAO,28,0
ID158,ID370,0,0.163,FAO-FAO,54,0
ID158,ID374,0,0,FAO-FAO,34,0
ID158,ID375,0,0.022,FAO-JUV,15,0
ID158,ID378,0,0,FAO-JUV,36,0
ID160,ID161,0,0,JUV-JUV,21,8
ID160,ID162,0,0.017,JUV-JUV,21,5
ID160,ID164,2,0.095,JUV-JUV,49,9
ID160,ID165,0,0,JUV-JUV,54,0
ID160,ID166,0,0,FAY-JUV,65,0
ID160,ID168,0,0,JUV-JUV,23,1
ID160,ID169,0,0,JUV-JUV,37,1
ID160,ID170,0,0.095,JUV-JUV,14,2
ID160,ID171,0,0.002,FAY-JUV,58,0
ID160,ID173,0,0,FAY-JUV,8,0
ID160,ID174,0,0.017,FAY-JUV,65,0
ID160,ID175,0,0,FAY-JUV,65,0
ID160,ID176,0,0.036,JUV-JUV,14,4
ID160,ID177,0,0,JUV-JUV,65,1
ID160,ID178,0,0,JUV-JUV,3,1
ID160,ID179,0,0.041,JUV-JUV,44,6
ID160,ID182,0,0,JUV-JUV,3,0
ID160,ID183,0,0.076,FAY-JUV,65,0
ID160,ID184,0,0,FAO-JUV,65,0
ID160,ID186,0,0,FAO-JUV,65,0
ID160,ID187,0,0,FAO-JUV,23,0
ID160,ID188,0,0.017,JUV-JUV,1,0
ID160,ID191,0,0.017,JUV-JUV,45,4
ID160,ID192,0,0.066,JUV-JUV,15,1
ID160,ID193,0,0,JUV-JUV,4,0
ID160,ID195,0,0.017,FAY-JUV,51,0
ID160,ID198,0,0.211,JUV-JUV,15,0
ID160,ID199,0,0.081,JUV-JUV,21,0
ID160,ID201,0,0,FAY-JUV,65,0
ID160,ID202,0,0.072,FAO-JUV,1,0
ID160,ID205,0,0.08,FAO-JUV,65,0
ID160,ID206,0,0,FAO-JUV,65,0
ID160,ID208,0,0.169,FAO-JUV,65,0
ID160,ID210,0,0,JUV-JUV,5,0
ID160,ID212,0,0,FAO-JUV,7,0
ID160,ID213,0,0.022,FAO-JUV,21,0
ID160,ID216,0,0,FAO-JUV,29,0
ID160,ID217,0,0.017,FAY-JUV,29,0
ID160,ID218,0,0.1,FAY-JUV,65,0
ID160,ID219,0,0.074,FAY-JUV,5,0
ID160,ID223,0,0,FAO-JUV,22,0
ID160,ID225,0,0.039,JUV-JUV,19,0
ID160,ID227,0,0,FAY-JUV,65,0
ID160,ID228,0,0,FAY-JUV,65,0
ID160,ID229,0,0,FAY-JUV,65,0
ID160,ID232,0,0,FAY-JUV,3,0
ID160,ID236,0,0,FAO-JUV,10,0
ID160,ID238,0,0.026,FAY-JUV,65,0
ID160,ID244,0,0.143,FAY-JUV,61,0
ID160,ID246,0,0,FAY-JUV,11,0
ID160,ID249,0,0,FAY-JUV,65,0
ID160,ID254,0,0.083,FAY-JUV,6,0
ID160,ID256,0,0,FAY-JUV,65,0
ID160,ID261,0,0.075,FAY-JUV,65,0
ID160,ID280,0,0.225,FAO-JUV,65,0
ID160,ID281,0,0.048,FAY-JUV,65,0
ID160,ID282,0,0.004,FAO-JUV,65,0
ID160,ID291,0,0.138,FAO-JUV,65,0
ID160,ID292,0,0,FAO-JUV,65,0
ID160,ID293,0,0,FAY-JUV,65,0
ID160,ID295,0,0.211,FAO-JUV,15,0
ID160,ID296,0,0.046,JUV-JUV,29,0
ID160,ID297,0,0.044,JUV-JUV,65,0
ID160,ID298,0,0,FAO-JUV,35,0
ID160,ID299,0,0.11,FAY-JUV,65,0
ID160,ID301,0,0,JUV-JUV,65,0
ID160,ID302,0,0,JUV-JUV,49,0
ID160,ID303,0,0,JUV-JUV,65,0
ID160,ID304,0,0,JUV-JUV,6,0
ID160,ID305,0,0.056,JUV-JUV,63,0
ID160,ID306,0,0,JUV-JUV,65,0
ID160,ID307,0,0.117,FAO-JUV,65,0
ID160,ID308,0,0,JUV-JUV,65,0
ID160,ID309,0,0.172,JUV-JUV,65,0
ID160,ID310,0,0,JUV-JUV,65,0
ID160,ID312,0,0,FAY-JUV,65,0
ID160,ID313,0,0.011,JUV-JUV,29,0
ID160,ID314,0,0,JUV-JUV,65,0
ID160,ID315,0,0.055,JUV-JUV,53,0
